bandwidth,latency,packet_loss,uptime,label
42.25,26.13,0.74,99.31,normal
125.43,30.43,1.18,99.07,normal
139.93,58.29,0.51,99.02,normal
61.99,16.21,0.72,99.41,normal
3.28,328.52,14.73,97.18,gangguan
92.4,46.92,0.88,99.23,normal
138.0,25.23,0.09,98.61,normal
117.48,43.05,0.16,99.59,normal
108.99,15.64,1.18,99.39,normal
149.65,7.28,1.06,98.66,normal
129.37,5.37,0.82,98.64,normal
78.65,46.86,0.27,99.99,normal
52.13,13.6,0.19,99.44,normal
38.23,217.19,3.69,97.49,gangguan
90.46,15.95,0.08,99.02,normal
112.59,44.57,0.53,98.94,normal
141.94,11.6,0.15,98.6,normal
99.95,41.3,0.94,99.54,normal
61.04,56.06,0.91,99.52,normal
65.69,16.0,0.74,99.93,normal
7.72,148.9,1.29,98.91,gangguan
101.85,4.23,0.08,99.66,normal
100.43,53.9,0.13,99.2,normal
26.32,134.64,3.29,98.61,gangguan
65.08,19.95,0.66,99.73,normal
15.63,86.99,3.98,98.19,gangguan
49.56,17.08,0.37,99.71,normal
39.75,87.43,1.99,97.15,gangguan
5.1,222.82,9.75,90.66,gangguan
145.84,56.26,0.98,99.45,normal
60.27,16.92,1.15,99.96,normal
96.03,29.66,0.27,99.68,normal
109.48,11.04,0.58,99.99,normal
139.51,12.46,0.2,98.7,normal
88.75,47.31,0.08,99.46,normal
118.36,52.28,0.75,99.9,normal
147.75,18.37,0.16,98.51,normal
30.96,205.8,4.16,97.83,gangguan
40.85,21.12,0.58,99.25,normal
12.8,303.43,10.68,97.09,gangguan
14.91,227.25,4.41,97.15,gangguan
99.1,18.5,0.08,99.34,normal
64.05,11.24,1.2,99.22,normal
13.0,295.4,8.35,96.89,gangguan
40.27,34.8,0.21,98.65,normal
22.69,211.66,1.7,97.29,gangguan
140.05,10.01,0.65,98.91,normal
97.46,27.16,0.71,99.34,normal
138.25,16.49,0.37,98.61,normal
30.75,61.88,0.1,98.52,normal
135.58,35.25,0.38,98.59,normal
113.01,57.52,0.3,99.64,normal
33.5,44.9,0.97,99.68,normal
108.26,285.09,0.34,96.15,gangguan
69.9,21.13,0.59,99.02,normal
56.96,37.2,0.26,99.2,normal
79.3,25.4,0.2,99.62,normal
30.58,167.55,3.59,98.18,gangguan
81.93,52.56,0,98.86,normal
84.03,30.96,0.79,99.58,normal
45.29,4.31,0.1,99.8,normal
12.82,103.12,3.42,97.22,gangguan
6.28,105.68,3.83,97.69,gangguan
107.84,234.05,1.05,97.47,gangguan
121.07,48.52,0.32,98.94,normal
55.82,53.05,0.5,98.5,normal
119.45,18.53,1.15,99.18,normal
37.09,190.07,3.56,97.2,gangguan
13.48,221.57,4.86,95.87,gangguan
36.77,28.01,0.91,98.96,normal
134.64,48.03,0.73,99.1,normal
63.53,48.51,1.12,98.79,normal
2.07,185.36,11.43,91.78,gangguan
132.69,18.69,0.58,98.62,normal
52.59,59.26,0.57,98.77,normal
106.23,3.48,0.36,98.99,normal
36.58,157.91,3.32,97.12,gangguan
14.76,234.33,12.07,93.46,gangguan
101.72,40.76,0.63,98.97,normal
67.82,45.53,1.14,99.52,normal
5.85,236.0,9.35,97.45,gangguan
83.03,177.96,2.48,98.11,gangguan
29.65,209.23,10.75,96.61,gangguan
94.0,279.71,0.65,96.35,gangguan
8.82,277.67,8.43,94.71,gangguan
115.26,26.22,0.17,99.15,normal
129.67,27.08,1.01,98.87,normal
105.72,31.88,0.14,98.63,normal
128.86,37.13,0.88,99.89,normal
117.19,6.94,1.11,98.8,normal
29.06,153.09,5.39,90.91,gangguan
52.53,59.99,1.11,99.1,normal
63.77,52.27,0.05,99.54,normal
67.88,39.13,0.45,98.63,normal
73.59,19.38,0.43,99.81,normal
39.3,101.83,2.32,97.82,gangguan
95.65,8.39,0.68,99.3,normal
22.75,182.38,8.06,97.14,gangguan
109.2,31.8,0.11,99.41,normal
76.86,45.94,0.5,99.9,normal
121.35,18.55,0.46,98.61,normal
35.18,55.79,0.42,98.87,normal
17.35,158.17,1.28,97.02,gangguan
101.31,21.88,0.95,99.85,normal
4.01,203.11,12.23,94.51,gangguan
65.37,32.66,1.06,98.75,normal
116.49,55.85,0.36,98.69,normal
30.91,55.14,1.02,99.01,normal
101.18,22.61,0.59,98.81,normal
8.43,307.91,6.67,90.78,gangguan
14.11,89.9,1.87,98.67,gangguan
76.88,58.64,0.07,99.23,normal
121.48,25.75,0.38,98.98,normal
60.05,4.55,1.14,98.65,normal
57.02,38.07,0.39,98.56,normal
88.57,10.53,0.33,99.94,normal
88.26,39.88,0.26,98.56,normal
78.38,295.85,3.21,98.43,gangguan
112.5,6.44,0.83,99.44,normal
117.44,219.29,1.23,97.05,gangguan
34.0,8.6,0.23,99.63,normal
139.16,26.73,0.24,99.33,normal
8.77,152.33,4.09,98.08,gangguan
84.61,5.61,0.02,98.84,normal
49.77,38.08,0.51,99.94,normal
143.55,57.49,0.16,99.47,normal
7.4,341.9,18.35,92.33,gangguan
37.31,37.29,0.64,99.95,normal
14.22,209.42,1.0,98.71,gangguan
95.55,19.06,0.17,98.77,normal
16.34,126.87,4.06,98.22,gangguan
136.8,52.99,0.04,99.44,normal
91.03,13.39,0.5,99.59,normal
60.05,31.76,1.24,99.18,normal
55.44,289.16,3.87,98.2,gangguan
68.06,187.9,4.66,96.28,gangguan
86.15,48.29,0.61,98.89,normal
122.85,46.78,0.96,99.65,normal
98.73,53.07,0.84,99.61,normal
100.5,31.16,0.7,99.67,normal
79.09,138.92,0.79,98.09,gangguan
69.88,47.25,1.03,99.18,normal
49.9,24.32,0.2,99.04,normal
145.21,45.72,0.87,99.25,normal
31.67,58.83,0.72,99.79,normal
59.38,8.88,0.27,99.0,normal
98.42,55.05,0.94,99.12,normal
13.98,388.59,8.63,97.27,gangguan
118.76,8.04,0.41,99.81,normal
75.03,43.73,1.14,99.17,normal
106.37,16.24,0.16,99.28,normal
133.05,30.75,0.34,99.89,normal
86.41,33.39,0.74,98.64,normal
125.76,8.31,0.24,99.02,normal
139.41,38.15,0.22,98.79,normal
12.92,269.37,17.26,94.82,gangguan
67.95,242.91,2.54,96.9,gangguan
76.85,18.81,0.53,98.9,normal
82.76,35.9,0.56,99.72,normal
113.72,18.57,0.68,99.15,normal
80.55,9.59,0.08,98.91,normal
15.47,185.82,13.7,94.35,gangguan
74.41,55.97,0.52,98.67,normal
43.38,52.86,0.71,99.55,normal
67.95,19.59,0.59,99.35,normal
16.09,138.42,4.21,97.13,gangguan
45.89,53.46,0.99,99.38,normal
49.2,29.36,0.97,98.94,normal
45.51,244.39,4.62,98.6,gangguan
33.45,32.29,0.38,99.17,normal
7.75,144.73,1.41,97.19,gangguan
19.69,213.27,2.76,97.36,gangguan
49.15,122.67,4.57,97.74,gangguan
62.82,44.17,0.17,99.49,normal
103.39,20.09,1.07,99.13,normal
4.76,162.58,9.47,93.59,gangguan
28.15,157.63,6.88,97.5,gangguan
49.07,24.2,0,98.65,normal
35.62,18.41,0.73,99.84,normal
69.55,3.89,0.22,99.5,normal
145.57,49.67,0.69,98.98,normal
130.19,21.93,0.14,99.89,normal
56.81,25.53,0.49,99.73,normal
56.15,51.16,0.93,99.15,normal
33.46,10.02,0.08,99.95,normal
3.33,276.13,10.17,94.2,gangguan
28.92,122.44,1.1,98.67,gangguan
134.78,5.05,0.39,98.54,normal
123.42,21.72,0.4,98.9,normal
145.49,52.74,0.75,98.9,normal
135.22,22.78,0.91,99.73,normal
80.32,45.85,0.2,98.79,normal
102.09,27.26,0.6,99.91,normal
91.15,6.17,1.05,98.63,normal
63.43,54.38,0.36,99.72,normal
78.99,31.79,0.91,98.59,normal
36.21,8.65,1.03,98.68,normal
23.81,192.9,3.01,98.68,gangguan
143.72,56.19,0.44,99.83,normal
81.81,23.76,0.3,98.98,normal
45.02,47.59,0.79,99.79,normal
41.15,7.5,0.49,99.98,normal
39.26,29.17,0.44,98.84,normal
136.28,52.52,0.09,99.91,normal
141.87,28.68,0.72,98.79,normal
40.96,46.36,0.63,99.49,normal
57.02,45.84,0.15,98.66,normal
127.79,40.68,1.14,99.56,normal
43.48,284.72,2.99,98.88,gangguan
86.49,51.44,0.35,98.87,normal
138.13,37.04,0.54,99.61,normal
12.38,195.94,2.48,98.5,gangguan
59.71,237.98,3.23,97.59,gangguan
115.7,36.22,0.96,98.61,normal
33.87,24.46,0.22,99.21,normal
132.06,39.77,1.26,98.95,normal
68.34,52.35,0.4,98.52,normal
49.9,7.43,0.84,99.8,normal
71.15,49.28,1.01,99.25,normal
101.62,29.27,0.78,99.16,normal
103.52,9.32,0.9,99.14,normal
87.98,286.65,1.09,96.91,gangguan
26.05,239.83,8.17,95.99,gangguan
13.86,266.75,10.87,90.03,gangguan
128.59,10.03,0.49,99.62,normal
67.66,51.31,0.56,99.7,normal
101.53,60.95,1.0,99.46,normal
9.12,130.51,3.87,97.3,gangguan
12.0,201.63,4.36,97.62,gangguan
127.6,41.76,0,99.1,normal
124.3,12.2,0.26,99.85,normal
109.94,50.23,0.05,99.29,normal
85.69,40.13,0.64,98.6,normal
144.03,51.4,1.12,99.42,normal
123.51,15.65,0.07,98.78,normal
4.06,221.63,13.41,91.23,gangguan
125.89,19.41,0.42,99.14,normal
81.94,13.83,0.3,98.57,normal
86.35,23.67,0.51,99.11,normal
148.44,23.59,0.82,98.54,normal
149.76,42.97,0.76,98.59,normal
43.69,21.38,0.86,99.79,normal
43.5,24.83,0.46,99.49,normal
43.92,38.07,0.66,98.97,normal
44.89,59.63,0.76,99.96,normal
107.34,34.1,0.31,99.35,normal
6.88,208.73,1.16,97.91,gangguan
49.63,55.52,0.66,99.17,normal
120.28,5.14,0.48,99.48,normal
76.56,42.14,0.98,99.37,normal
87.96,52.15,0.35,98.93,normal
6.38,152.03,2.67,98.61,gangguan
134.66,30.58,0.99,99.66,normal
7.07,220.8,2.26,97.52,gangguan
12.0,202.23,14.73,94.23,gangguan
97.74,18.17,0.18,99.3,normal
123.7,41.75,1.04,99.1,normal
131.72,39.42,0.84,99.23,normal
96.93,27.99,0.17,98.75,normal
82.28,54.71,0.3,99.4,normal
15.16,368.15,16.7,96.84,gangguan
140.12,18.18,0.1,99.39,normal
78.01,3.79,0.68,99.98,normal
95.78,30.49,0.53,99.71,normal
27.88,242.82,12.6,91.83,gangguan
25.1,132.89,2.18,97.7,gangguan
129.91,19.05,0.92,99.89,normal
77.18,26.89,0.91,98.9,normal
79.91,205.7,1.52,99.17,gangguan
142.89,6.69,0.53,99.24,normal
44.79,57.63,0.1,98.96,normal
63.98,5.87,1.14,99.33,normal
135.27,10.06,0.88,99.32,normal
6.0,139.96,2.11,97.75,gangguan
27.14,164.64,1.55,98.46,gangguan
118.32,56.91,0.99,98.95,normal
4.25,306.18,5.07,93.62,gangguan
57.68,24.01,0.94,99.19,normal
18.23,244.08,8.11,97.22,gangguan
15.53,237.99,4.2,90.21,gangguan
37.68,174.79,2.68,98.16,gangguan
4.85,188.7,8.12,93.31,gangguan
73.57,2.98,0.51,99.79,normal
65.23,43.82,1.16,98.59,normal
124.29,42.2,0.79,99.64,normal
40.78,7.99,1.12,99.93,normal
127.92,8.05,0.87,99.96,normal
130.06,45.55,0.75,99.57,normal
55.76,11.08,0.93,99.82,normal
81.97,5.02,0.35,99.1,normal
19.79,145.9,2.92,97.24,gangguan
10.25,93.99,1.43,98.62,gangguan
46.08,49.62,0.44,99.86,normal
7.0,268.17,12.69,93.12,gangguan
54.84,51.34,0.98,98.94,normal
86.4,32.2,0.61,98.71,normal
73.67,29.83,0.14,99.36,normal
144.63,40.45,0.5,98.52,normal
138.39,52.2,0.36,99.05,normal
143.88,38.99,0.63,99.54,normal
87.36,9.54,0.28,98.97,normal
13.69,212.23,3.3,97.06,gangguan
64.64,24.31,0.28,98.84,normal
126.14,9.04,0.53,99.66,normal
87.41,41.62,0.18,99.45,normal
107.08,20.56,1.02,98.64,normal
96.74,5.6,0.55,99.97,normal
16.37,192.51,2.65,97.53,gangguan
128.66,25.74,0.82,99.09,normal
120.34,22.32,0.64,99.41,normal
47.01,44.82,0.58,99.12,normal
132.91,21.24,1.08,99.22,normal
115.51,21.63,0.94,99.77,normal
129.34,61.77,0.49,99.99,normal
134.69,48.06,0.39,99.99,normal
88.09,39.3,0.22,98.7,normal
22.38,188.32,16.12,92.42,gangguan
124.64,26.5,0.72,99.41,normal
19.31,274.3,9.1,97.1,gangguan
80.75,27.61,0.51,99.68,normal
113.49,9.71,0.44,99.06,normal
34.26,14.38,0.63,98.5,normal
95.31,30.8,0,99.96,normal
82.27,46.77,0.91,98.95,normal
57.78,271.85,1.32,97.59,gangguan
118.25,44.89,0.12,98.84,normal
55.7,42.29,0.65,99.45,normal
25.28,160.53,2.58,97.62,gangguan
129.73,53.63,0.81,99.64,normal
138.31,38.25,0.7,99.66,normal
109.57,40.64,1.04,99.17,normal
5.74,166.82,2.13,97.18,gangguan
67.57,13.83,0.01,98.6,normal
2.19,348.97,12.92,94.95,gangguan
58.76,26.73,0.59,98.62,normal
135.07,9.18,0.82,99.01,normal
135.99,49.44,0.57,99.21,normal
70.86,34.0,0.92,99.59,normal
99.45,16.59,0.64,98.71,normal
64.82,30.81,0.8,98.9,normal
30.87,196.07,1.8,98.46,gangguan
64.9,25.67,0.7,99.04,normal
131.94,53.06,0.11,99.57,normal
28.03,266.49,10.57,95.36,gangguan
143.69,31.57,1.02,99.88,normal
18.59,258.27,14.57,96.35,gangguan
94.51,10.04,0.04,98.99,normal
37.16,9.82,0.48,99.42,normal
67.47,47.42,0.59,98.89,normal
126.2,29.48,1.12,99.69,normal
85.83,40.13,1.12,98.99,normal
97.41,6.74,1.07,99.4,normal
26.92,132.76,4.16,97.77,gangguan
131.18,24.0,0.76,99.86,normal
68.52,37.75,0.76,99.98,normal
149.73,48.69,0,99.56,normal
59.75,29.48,0.64,99.41,normal
89.76,15.67,0.72,99.64,normal
126.22,49.77,0.36,99.02,normal
131.35,15.08,0.65,99.86,normal
131.02,48.28,0.59,99.69,normal
81.1,21.66,0.92,99.03,normal
43.69,149.57,1.17,96.15,gangguan
120.44,29.9,0,99.84,normal
76.23,28.77,0.49,99.16,normal
109.31,41.87,0.25,99.47,normal
6.54,242.97,13.27,94.45,gangguan
47.78,33.13,0.4,99.68,normal
73.56,28.3,0.1,99.39,normal
5.74,203.78,5.17,96.31,gangguan
46.5,35.26,0.73,99.39,normal
129.08,20.27,1.06,99.85,normal
91.48,25.71,0.54,98.5,normal
30.72,52.97,0.92,99.74,normal
99.84,9.87,1.14,99.67,normal
45.13,10.71,1.15,99.87,normal
106.72,53.22,0.94,99.92,normal
47.94,23.0,0.93,98.81,normal
111.97,56.99,0.92,99.87,normal
51.64,50.73,0.91,99.91,normal
103.28,39.81,0.15,98.8,normal
36.29,97.27,2.56,97.97,gangguan
30.93,166.72,2.21,98.48,gangguan
96.43,18.17,0.3,99.77,normal
44.5,56.3,0.98,99.9,normal
47.9,10.01,0.05,98.98,normal
30.61,194.93,2.3,97.57,gangguan
7.98,288.1,14.93,97.77,gangguan
139.41,13.64,0.88,99.44,normal
147.63,54.49,0.17,99.8,normal
77.27,294.17,3.07,98.6,gangguan
46.46,12.67,0.61,99.75,normal
32.16,35.38,0.42,99.83,normal
37.91,89.95,2.3,97.15,gangguan
43.22,53.2,0.4,99.62,normal
144.0,35.23,1.01,98.87,normal
15.72,113.25,1.21,97.47,gangguan
31.62,208.75,3.63,98.58,gangguan
120.47,38.73,0.05,98.82,normal
14.21,208.99,11.56,95.27,gangguan
125.48,30.17,0.83,98.8,normal
140.39,39.54,0.2,98.78,normal
146.03,27.29,0.33,98.9,normal
98.13,57.27,1.2,99.83,normal
10.19,313.18,10.49,96.41,gangguan
27.43,200.53,6.71,90.66,gangguan
50.4,41.08,0.18,98.78,normal
118.76,25.24,0.01,99.4,normal
17.46,123.8,2.1,97.57,gangguan
52.87,21.17,1.19,98.75,normal
123.51,31.71,0.12,98.69,normal
6.12,123.42,2.62,97.48,gangguan
11.42,290.39,10.41,94.57,gangguan
40.47,41.25,0.08,99.98,normal
30.61,199.78,2.85,98.99,gangguan
119.69,42.85,0.73,98.71,normal
34.38,25.44,0.42,98.72,normal
64.5,13.1,0.47,99.57,normal
90.47,32.61,1.05,98.72,normal
27.69,245.44,11.05,95.59,gangguan
10.36,161.01,4.3,97.08,gangguan
46.02,54.2,0.61,99.68,normal
74.6,43.54,0.81,98.51,normal
144.93,19.02,1.24,98.53,normal
84.85,28.37,0.96,99.15,normal
31.8,25.91,0.58,99.69,normal
128.15,46.78,0.65,99.67,normal
6.73,104.16,2.0,98.44,gangguan
119.7,25.55,0.12,99.78,normal
6.51,192.29,2.56,98.47,gangguan
101.43,6.45,0.61,98.85,normal
130.07,52.56,0.75,99.58,normal
7.9,255.34,8.39,90.57,gangguan
83.32,24.31,0.11,99.55,normal
47.63,40.33,0.26,99.01,normal
15.25,82.08,1.1,97.01,gangguan
4.5,312.87,17.48,92.04,gangguan
21.04,93.32,3.95,98.81,gangguan
140.62,48.33,0.6,99.6,normal
27.28,148.55,3.62,98.04,gangguan
86.81,34.52,0.69,98.78,normal
44.5,27.78,1.0,99.08,normal
122.73,50.15,0.56,99.37,normal
7.81,251.58,8.1,93.76,gangguan
93.76,50.49,0.92,99.96,normal
136.91,25.06,0.26,98.72,normal
116.13,57.27,0.48,99.92,normal
19.61,110.36,1.51,98.47,gangguan
37.86,35.38,0.91,98.51,normal
80.86,56.56,0.62,99.41,normal
106.47,33.78,0.92,98.61,normal
35.19,39.76,0.23,98.55,normal
77.63,24.09,0.61,99.03,normal
98.6,293.52,1.19,96.58,gangguan
47.83,44.39,0.86,99.45,normal
131.0,49.45,1.11,99.55,normal
76.76,26.57,0.53,99.25,normal
87.99,27.44,1.09,99.18,normal
116.85,6.67,0.4,99.1,normal
97.16,24.91,0.74,99.47,normal
49.56,23.61,0.63,99.12,normal
36.27,173.64,1.29,98.25,gangguan
37.41,31.19,0.76,99.4,normal
107.12,14.32,1.13,98.88,normal
60.13,58.93,0.56,99.0,normal
142.03,45.13,1.04,99.32,normal
9.32,108.13,2.48,97.65,gangguan
143.77,30.19,0.77,98.75,normal
99.82,7.1,0.83,99.25,normal
31.75,255.03,1.57,98.3,gangguan
7.02,135.27,1.02,97.45,gangguan
14.73,133.48,2.69,98.9,gangguan
58.07,54.04,0.56,99.68,normal
43.39,51.07,0.14,99.68,normal
7.77,102.74,3.34,98.01,gangguan
56.39,58.18,0.82,99.14,normal
13.52,347.3,22.41,90.33,gangguan
127.84,32.01,0.23,98.84,normal
129.9,47.09,0,99.26,normal
40.97,50.67,0.86,99.06,normal
58.58,11.11,0.61,98.83,normal
94.23,8.31,0.18,99.81,normal
36.07,11.67,0.19,99.55,normal
143.12,58.59,0.92,98.83,normal
32.12,15.89,1.01,98.65,normal
129.8,36.15,0.58,99.17,normal
144.37,45.79,1.14,99.59,normal
107.72,25.04,0.64,98.56,normal
27.29,131.96,2.37,97.72,gangguan
7.08,292.3,10.17,94.73,gangguan
93.38,12.42,0.46,99.29,normal
141.75,25.09,0.94,99.67,normal
77.22,20.77,1.06,99.83,normal
105.66,260.01,4.77,97.35,gangguan
149.55,14.6,1.09,99.1,normal
12.04,192.15,2.42,98.46,gangguan
142.03,33.95,1.15,98.65,normal
33.65,105.67,4.21,97.35,gangguan
148.44,48.55,0.05,99.06,normal
68.23,43.18,1.17,99.54,normal
74.64,49.26,1.06,99.45,normal
71.56,31.87,1.07,99.01,normal
36.13,230.56,1.34,96.5,gangguan
89.46,57.84,0.84,98.64,normal
113.31,47.93,1.01,98.84,normal
20.93,157.47,2.32,98.13,gangguan
35.57,230.62,4.16,96.64,gangguan
55.42,47.72,0.1,99.44,normal
63.32,55.48,0.09,98.79,normal
32.89,50.6,0.44,98.51,normal
117.58,14.84,0,99.82,normal
129.84,58.02,0.56,98.57,normal
49.82,51.7,0.55,99.54,normal
20.51,210.7,2.11,98.23,gangguan
47.87,12.2,0.22,98.72,normal
1.99,340.62,7.65,92.55,gangguan
26.9,211.04,3.73,97.45,gangguan
39.72,21.62,0.28,98.76,normal
40.68,236.2,4.68,96.17,gangguan
64.11,56.75,0.7,98.78,normal
45.58,7.11,0.87,98.77,normal
29.86,190.22,9.76,91.85,gangguan
64.57,39.16,1.17,99.49,normal
63.67,171.35,1.59,98.72,gangguan
92.52,57.02,0.14,99.56,normal
106.56,21.44,0.94,98.71,normal
120.99,43.58,0.5,99.5,normal
71.22,32.89,0.87,99.4,normal
12.02,104.47,2.31,98.2,gangguan
98.09,23.72,0.8,99.03,normal
44.85,40.58,1.09,98.79,normal
94.28,52.51,1.02,99.57,normal
13.42,187.74,2.28,98.59,gangguan
42.59,27.61,0.39,99.54,normal
33.5,45.57,0.99,99.74,normal
73.71,19.9,0.5,98.99,normal
142.28,32.61,0.92,99.59,normal
35.09,20.73,1.13,99.92,normal
107.61,56.19,0.36,98.92,normal
12.62,301.87,13.18,95.91,gangguan
33.37,49.89,0.8,99.3,normal
40.05,13.29,1.03,99.56,normal
45.15,53.52,0.9,99.0,normal
37.43,168.55,1.2,98.62,gangguan
147.3,10.09,0.91,98.93,normal
62.79,25.62,0.06,99.2,normal
108.93,14.5,0.67,99.56,normal
50.62,20.12,0.6,99.9,normal
8.4,131.72,3.66,97.09,gangguan
110.17,19.77,0.63,99.68,normal
145.75,60.45,1.05,99.69,normal
112.45,29.81,0.76,98.95,normal
11.54,159.37,2.95,97.66,gangguan
80.89,26.15,0.71,98.77,normal
50.7,53.44,0.61,98.9,normal
139.91,3.6,0.44,98.96,normal
18.49,254.76,11.2,95.56,gangguan
8.03,112.71,4.5,98.21,gangguan
11.07,366.24,13.58,91.22,gangguan
120.55,8.04,0.38,99.02,normal
67.21,39.28,0.39,99.67,normal
8.53,294.17,9.1,91.22,gangguan
92.81,42.95,0.91,98.79,normal
42.35,60.75,1.24,99.38,normal
47.85,52.58,0.88,98.68,normal
16.4,90.66,1.79,97.12,gangguan
75.58,23.03,1.01,99.05,normal
100.62,8.22,0.84,99.35,normal
82.48,59.32,1.2,99.05,normal
118.79,195.16,4.37,96.85,gangguan
91.02,46.35,1.1,99.58,normal
145.48,33.15,1.17,99.47,normal
99.29,38.73,0.95,98.77,normal
21.21,169.29,3.59,97.98,gangguan
50.05,13.44,0.02,98.81,normal
15.41,241.99,4.26,97.76,gangguan
77.11,52.64,1.18,98.65,normal
96.38,18.89,1.06,98.82,normal
5.53,81.19,3.48,97.83,gangguan
119.58,46.2,0.43,99.13,normal
7.57,192.83,6.12,91.06,gangguan
118.83,230.89,0.02,96.61,gangguan
18.24,102.61,3.67,98.54,gangguan
148.44,37.61,0.71,99.09,normal
111.74,31.45,0.29,98.74,normal
67.67,36.59,0.58,98.76,normal
117.55,20.42,1.07,99.28,normal
52.33,19.46,1.1,99.91,normal
74.99,49.7,0.16,99.87,normal
104.12,9.29,0.41,98.68,normal
15.9,273.62,8.54,93.64,gangguan
137.55,39.07,0.54,99.92,normal
100.87,10.36,0.28,98.69,normal
12.64,197.99,2.11,97.03,gangguan
41.05,51.76,0.12,99.68,normal
136.74,33.98,0.19,99.83,normal
23.55,118.56,4.29,97.59,gangguan
128.9,8.72,0.98,99.06,normal
59.15,44.83,1.04,99.65,normal
45.6,27.82,0.21,98.76,normal
16.98,189.32,3.38,97.41,gangguan
38.5,170.15,1.69,97.58,gangguan
59.15,12.08,0.43,99.18,normal
135.99,49.7,0.65,99.07,normal
143.52,28.39,0.5,99.27,normal
43.63,38.95,0.69,98.8,normal
22.46,184.29,6.64,92.03,gangguan
17.78,315.46,9.94,92.04,gangguan
130.96,58.18,0.88,99.86,normal
107.03,48.67,0.25,99.97,normal
27.48,89.08,2.98,98.88,gangguan
12.46,200.42,13.23,92.73,gangguan
102.39,24.95,0.98,99.61,normal
121.35,20.86,0.92,99.48,normal
46.65,35.15,0.86,98.78,normal
30.94,22.09,0.59,98.75,normal
140.49,54.23,0.31,99.65,normal
134.86,49.43,0.23,99.39,normal
47.21,15.98,0.16,99.46,normal
78.2,55.25,0.32,98.63,normal
67.42,33.43,0.01,98.73,normal
131.56,43.75,1.06,99.79,normal
141.16,12.29,0,99.63,normal
33.75,32.4,0.18,98.68,normal
40.86,24.73,0.67,99.72,normal
64.66,34.78,0.84,98.77,normal
143.66,42.48,0.85,99.99,normal
98.99,46.17,0.91,98.76,normal
17.74,178.47,2.93,97.0,gangguan
112.25,146.3,3.21,98.48,gangguan
33.16,58.17,1.0,99.02,normal
134.73,52.01,0.2,98.89,normal
121.55,35.02,1.03,99.37,normal
42.24,25.4,0.91,98.92,normal
69.44,10.46,0.97,98.88,normal
27.88,221.97,12.91,97.28,gangguan
33.94,57.58,0.39,98.57,normal
62.98,50.79,0.29,99.51,normal
72.1,31.28,0.41,98.65,normal
140.11,30.72,0.26,99.65,normal
113.29,54.58,0.46,99.68,normal
139.53,34.67,0.51,99.94,normal
128.02,22.94,0.78,99.87,normal
13.16,152.55,2.78,97.12,gangguan
121.63,24.13,1.25,99.2,normal
34.01,170.53,3.65,97.47,gangguan
97.41,37.17,0.65,99.91,normal
11.6,383.56,10.51,96.95,gangguan
34.64,164.48,1.87,98.52,gangguan
27.68,116.02,3.17,97.91,gangguan
40.9,38.92,1.19,99.78,normal
70.7,10.28,0.89,98.97,normal
8.93,273.54,6.45,91.8,gangguan
38.74,48.49,0.99,98.96,normal
27.55,280.03,11.38,92.78,gangguan
111.56,10.2,0.03,99.81,normal
5.92,305.45,10.38,95.32,gangguan
36.97,201.95,3.96,97.55,gangguan
82.83,45.63,1.18,99.76,normal
121.38,35.05,0.18,99.15,normal
36.97,220.26,1.8,97.33,gangguan
76.85,18.64,0.51,99.21,normal
1.46,287.1,13.25,92.75,gangguan
6.13,290.64,10.1,96.39,gangguan
144.03,55.44,0.34,99.53,normal
136.21,55.14,0.68,99.74,normal
88.46,51.31,1.07,99.14,normal
142.87,44.46,0.6,99.74,normal
44.53,36.08,0.65,100.0,normal
53.29,33.58,0.4,99.55,normal
51.71,47.57,1.2,99.44,normal
146.82,12.85,0.67,99.26,normal
126.04,20.81,0.76,98.68,normal
121.77,31.89,0.2,98.91,normal
35.17,8.53,1.09,98.88,normal
27.25,256.37,8.39,95.08,gangguan
128.77,49.17,0.51,98.88,normal
75.09,23.24,0.39,99.54,normal
26.17,214.66,6.39,92.41,gangguan
136.42,54.94,0.86,99.9,normal
140.82,9.25,0.97,99.68,normal
45.42,27.03,0.57,99.79,normal
139.57,4.6,0.97,99.52,normal
132.39,59.14,0.06,99.69,normal
68.6,54.48,0.8,99.88,normal
44.4,197.58,4.31,98.75,gangguan
41.6,54.92,0.04,99.07,normal
45.16,265.25,0.81,98.68,gangguan
94.93,56.66,0.52,99.89,normal
36.98,136.82,2.44,97.26,gangguan
106.43,52.5,0.18,99.12,normal
69.62,15.43,0.31,99.47,normal
30.04,203.39,2.62,97.14,gangguan
73.3,20.06,1.16,98.79,normal
5.66,197.54,10.78,96.42,gangguan
126.1,45.77,0.12,98.57,normal
12.69,193.56,3.41,98.41,gangguan
97.03,59.18,0.29,99.45,normal
93.25,14.18,0,98.95,normal
5.56,99.76,1.08,97.38,gangguan
25.64,250.46,6.28,95.34,gangguan
58.49,13.27,0.32,99.65,normal
115.42,9.07,0.28,99.4,normal
139.74,49.46,1.05,99.09,normal
11.86,315.99,4.02,91.16,gangguan
95.85,43.54,0.66,99.78,normal
18.89,166.83,1.42,98.18,gangguan
49.59,27.76,0.45,99.25,normal
25.89,216.4,1.52,97.39,gangguan
42.81,5.34,0.1,99.45,normal
71.27,58.12,0.97,98.76,normal
132.17,43.97,0.82,99.24,normal
135.79,23.99,0.65,99.01,normal
70.39,20.68,0.28,99.66,normal
114.17,6.84,0.75,99.28,normal
