bandwidth,latency,packet_loss,uptime,label
116.56,246.12,5.93,91.04,normal
65.28,246.72,3.31,99.82,normal
66.83,290.78,3.84,92.55,normal
88.72,15.64,1.91,96.79,normal
10.79,232.2,6.65,88.64,gangguan
21.83,269.34,7.92,93.36,gangguan
15.02,105.99,0.88,93.63,gangguan
54.74,153.87,0.45,96.33,normal
136.06,220.81,4.66,89.6,gangguan
118.63,164.96,5.8,88.88,normal
26.96,73.13,0.75,93.32,normal
54.27,231.54,4.73,99.01,normal
124.35,113.4,2.93,94.7,normal
113.86,283.84,6.19,94.48,normal
80.13,176.55,6.11,93.87,normal
51.35,114.98,4.73,87.61,normal
99.3,232.28,1.13,95.46,normal
102.41,151.9,0.48,86.58,normal
32.97,267.17,0.96,97.89,normal
141.78,50.11,3.55,88.22,normal
56.51,20.96,6.49,86.61,normal
38.55,224.1,7.83,88.49,gangguan
83.2,249.35,5.35,92.77,gangguan
145.26,114.95,3.89,98.75,normal
28.03,260.84,5.7,90.7,gangguan
139.39,284.46,2.55,92.35,normal
48.79,158.82,3.81,99.25,normal
37.16,9.57,1.29,89.42,normal
34.95,271.86,2.15,89.0,gangguan
149.66,237.82,7.73,89.85,normal
70.77,65.47,4.92,89.0,gangguan
6.29,259.4,4.4,99.25,gangguan
22.76,267.79,2.36,95.82,normal
134.71,224.91,3.69,99.68,gangguan
7.35,197.39,3.16,91.32,normal
90.48,96.8,2.29,90.54,normal
132.86,55.24,0.19,93.55,normal
108.46,150.07,4.56,86.65,normal
13.2,93.68,1.37,97.61,gangguan
34.86,294.33,4.79,88.88,normal
79.64,143.52,3.41,93.03,normal
49.18,23.47,3.99,96.39,gangguan
59.04,228.64,5.23,89.13,normal
138.09,129.49,2.79,96.54,normal
62.44,232.79,3.74,93.3,normal
54.88,213.46,1.1,98.45,normal
46.88,177.19,1.82,92.03,normal
50.71,145.8,4.71,85.15,normal
121.86,239.56,6.96,96.06,normal
33.95,230.75,1.35,85.75,gangguan
50.73,70.6,1.53,85.59,normal
32.94,174.26,2.92,93.09,gangguan
72.53,77.35,1.48,91.47,normal
34.41,233.81,2.89,89.49,normal
20.28,204.9,1.73,92.15,gangguan
141.17,98.62,2.42,98.36,normal
53.51,161.4,2.29,95.41,gangguan
119.64,135.57,3.49,97.48,normal
148.87,139.08,4.06,89.67,normal
35.98,135.84,4.25,88.68,normal
72.16,102.21,0.3,91.31,normal
34.33,263.21,5.17,86.19,gangguan
121.0,205.3,4.08,85.9,gangguan
33.14,165.5,7.88,86.27,gangguan
24.72,63.31,6.3,98.54,normal
13.23,118.99,0.43,90.36,gangguan
111.55,266.53,6.75,97.01,gangguan
86.03,132.98,1.91,90.15,normal
113.92,281.86,7.14,87.13,normal
80.92,109.19,0.97,87.87,normal
145.91,187.87,0.29,90.11,normal
22.56,67.98,4.94,97.3,normal
28.05,79.43,6.05,87.72,normal
98.15,153.82,5.24,99.45,gangguan
89.34,211.0,3.7,94.09,gangguan
124.44,284.48,5.07,96.66,gangguan
49.83,71.43,0.12,88.99,normal
51.02,225.05,5.33,93.78,normal
127.77,232.19,4.67,88.3,gangguan
77.44,165.49,2.22,91.64,normal
103.9,24.09,4.72,86.06,normal
114.56,131.64,6.88,97.51,normal
121.84,166.1,3.62,88.79,normal
54.54,252.66,0.36,88.83,gangguan
94.99,162.76,1.12,86.5,normal
62.57,121.93,4.76,95.96,normal
107.98,251.32,1.15,91.18,normal
17.05,160.68,5.13,89.5,gangguan
91.81,109.32,7.82,87.13,normal
62.75,163.22,6.52,99.34,normal
73.2,134.67,6.11,85.79,normal
20.09,23.76,7.48,97.89,normal
11.77,143.89,0.56,89.39,normal
107.62,191.19,6.46,90.93,normal
68.32,175.06,5.41,85.94,normal
55.39,75.53,0.74,94.7,normal
25.29,267.89,7.89,85.9,normal
5.3,263.89,2.35,88.32,gangguan
5.81,211.48,4.95,88.68,gangguan
111.31,126.91,2.84,89.34,normal
71.68,32.81,6.87,90.93,normal
63.13,96.66,4.51,95.58,gangguan
117.48,185.22,2.13,99.67,normal
109.91,206.79,3.67,94.29,normal
134.62,219.3,2.74,86.52,normal
57.55,59.17,3.77,90.04,normal
128.98,96.42,5.18,92.05,normal
26.71,197.35,3.03,98.18,gangguan
75.51,78.02,6.08,92.59,normal
144.32,74.25,1.99,98.0,normal
47.57,291.01,2.02,98.06,normal
75.93,291.68,5.26,89.07,normal
14.91,61.96,7.97,89.25,gangguan
133.16,189.16,5.48,94.11,normal
92.43,32.55,1.46,97.65,gangguan
84.72,170.62,0.59,88.47,normal
87.86,7.19,4.33,85.08,normal
87.77,182.11,3.75,85.34,normal
72.26,46.05,2.07,96.68,normal
34.43,67.05,0.88,97.32,gangguan
47.43,79.35,6.45,86.76,normal
44.27,105.37,3.95,95.84,normal
126.57,196.7,6.4,92.26,normal
127.88,286.9,6.92,95.69,gangguan
57.15,151.14,0.07,99.36,normal
149.99,125.52,1.83,95.13,normal
129.57,5.78,1.76,85.16,gangguan
15.4,203.84,7.79,87.73,normal
43.12,127.37,0.34,92.0,normal
80.44,248.3,2.78,94.8,normal
59.84,297.6,6.35,93.35,normal
85.5,175.06,3.3,91.16,normal
92.56,214.12,0.83,96.22,gangguan
33.96,83.41,7.99,96.04,gangguan
26.79,268.35,6.53,97.67,gangguan
93.19,272.45,5.53,97.42,normal
136.91,151.34,5.47,99.73,normal
45.36,20.44,4.93,93.61,normal
27.77,70.04,2.35,98.07,normal
92.61,186.47,3.23,93.69,normal
29.71,185.09,5.45,92.03,normal
18.91,178.91,4.73,89.21,normal
147.79,183.96,4.75,95.82,gangguan
46.6,273.19,4.53,93.34,gangguan
117.36,119.18,0.54,88.74,normal
118.22,171.36,1.87,97.34,gangguan
112.44,259.63,7.03,98.72,gangguan
8.17,44.3,7.48,92.17,gangguan
111.02,41.35,2.74,98.72,normal
85.25,278.12,5.13,87.15,gangguan
149.42,210.83,2.3,92.69,normal
38.76,194.7,0.3,93.74,normal
105.54,49.23,5.29,96.26,normal
100.27,62.28,0.43,98.47,normal
25.3,146.06,7.01,96.42,gangguan
31.38,181.9,5.9,86.38,normal
16.45,141.09,6.84,96.86,normal
7.17,113.7,3.21,86.52,normal
61.68,135.29,0.39,98.81,normal
103.01,227.88,1.44,94.77,normal
108.14,31.23,0.97,91.57,normal
30.78,85.02,0.06,92.39,normal
85.81,35.85,5.43,97.99,normal
62.55,94.08,7.73,87.59,normal
84.42,238.69,6.8,85.54,normal
32.92,145.65,4.43,95.32,normal
76.88,274.99,6.29,99.91,normal
51.39,145.31,6.84,88.06,gangguan
87.21,180.09,7.64,94.56,gangguan
79.85,23.39,5.61,93.98,normal
68.75,81.48,2.27,91.97,normal
70.4,180.98,1.03,85.73,normal
108.62,60.24,3.07,97.51,normal
140.79,223.67,6.12,92.62,normal
141.58,60.46,7.57,94.36,normal
146.23,143.76,7.77,89.65,gangguan
32.07,70.72,7.53,92.93,normal
119.74,273.95,2.78,86.04,gangguan
115.03,141.5,2.92,92.55,normal
111.93,232.93,3.52,96.13,gangguan
100.03,181.93,2.79,88.71,gangguan
86.91,108.42,0.82,89.07,normal
60.35,192.17,0.17,87.08,normal
69.27,287.65,1.6,89.27,normal
91.91,278.59,4.66,87.38,normal
14.84,51.1,1.69,97.11,normal
140.04,268.61,5.38,92.86,normal
115.57,269.48,7.87,99.26,gangguan
103.98,86.28,2.78,86.04,normal
105.43,214.56,7.35,97.57,normal
50.29,7.34,2.36,91.53,normal
16.94,24.94,0.59,85.41,normal
67.18,118.36,3.28,93.24,normal
59.17,208.39,4.66,90.47,normal
27.91,267.53,4.78,96.65,gangguan
99.96,79.56,1.89,96.61,normal
46.61,80.51,6.82,86.92,normal
63.81,101.05,6.37,90.95,normal
95.53,244.7,0.67,86.98,gangguan
40.82,92.52,6.98,86.7,normal
18.77,58.2,6.68,86.12,gangguan
23.49,82.15,4.16,97.42,gangguan
111.45,24.56,5.62,90.01,normal
43.46,121.44,2.38,95.04,normal
18.67,127.17,7.67,98.01,normal
105.08,19.53,6.23,89.27,normal
53.83,234.21,7.05,90.79,gangguan
130.47,152.06,2.02,91.63,normal
5.17,128.78,2.82,91.71,normal
126.18,260.99,5.4,94.71,gangguan
128.19,255.23,5.47,88.12,gangguan
99.12,243.32,0.23,85.23,normal
31.14,15.2,3.5,98.77,normal
83.28,243.77,2.05,87.4,normal
100.63,99.24,7.76,92.74,normal
14.37,155.41,1.2,87.12,gangguan
92.5,163.97,4.52,98.2,normal
9.32,201.56,5.92,93.26,normal
124.41,7.6,4.68,85.94,gangguan
110.76,5.95,7.56,87.12,normal
79.8,152.69,4.96,88.54,gangguan
35.75,192.49,7.58,89.18,normal
73.93,79.24,3.47,95.69,normal
69.51,75.36,7.78,98.82,normal
108.87,253.83,2.95,87.27,normal
11.94,17.28,3.63,91.12,gangguan
42.99,76.09,5.13,87.47,normal
39.16,17.91,1.8,87.77,normal
65.78,166.48,3.07,91.51,normal
122.6,91.02,6.14,94.82,gangguan
10.24,269.69,2.37,92.13,normal
39.86,143.82,6.03,88.99,normal
94.62,112.26,5.18,98.81,normal
32.53,228.65,7.82,96.78,gangguan
43.27,213.6,3.81,86.71,gangguan
139.38,259.0,7.54,89.23,gangguan
115.56,49.5,0.29,91.29,gangguan
120.39,255.39,1.19,99.55,normal
137.15,171.16,1.29,92.9,normal
41.61,37.33,0.16,95.89,normal
144.55,129.7,6.67,89.51,normal
142.23,157.41,4.31,94.88,normal
64.53,83.61,5.52,90.57,normal
26.81,263.18,7.92,85.33,gangguan
122.82,283.09,5.48,97.41,normal
8.78,230.64,4.11,87.63,gangguan
52.64,274.19,6.33,92.1,gangguan
58.07,187.91,1.43,92.66,normal
32.79,140.64,1.93,85.19,gangguan
38.6,92.38,7.08,92.82,gangguan
13.78,259.31,0.13,88.18,normal
108.05,108.93,0.34,87.43,normal
15.2,63.11,1.7,99.61,normal
68.77,193.98,6.91,89.52,gangguan
9.62,77.32,0.64,89.26,normal
10.55,144.03,1.65,88.05,normal
60.15,126.55,4.08,90.72,normal
148.28,138.47,1.7,98.47,normal
5.26,30.13,4.78,93.79,gangguan
60.15,87.21,5.5,96.53,normal
29.67,130.41,6.92,94.76,normal
45.69,298.62,6.0,94.17,normal
134.76,77.95,1.96,91.26,normal
18.22,18.54,7.04,86.75,normal
26.03,155.39,4.53,85.59,normal
135.51,258.76,3.18,87.51,gangguan
31.98,182.27,7.03,99.17,normal
14.39,99.99,7.28,96.06,normal
92.66,259.93,5.89,93.67,normal
35.44,252.68,2.97,92.88,normal
58.82,71.46,5.25,97.82,normal
74.42,148.03,1.52,86.2,normal
38.63,277.74,4.08,94.69,normal
86.08,209.2,5.46,86.93,normal
134.62,137.92,0.2,90.21,gangguan
31.15,57.05,4.04,85.26,normal
31.52,143.04,6.56,88.28,normal
59.62,69.74,0.7,89.88,normal
60.08,138.14,3.17,86.94,normal
26.81,68.59,7.3,98.84,gangguan
83.06,158.78,2.65,99.29,normal
42.79,239.13,6.68,91.58,gangguan
123.24,238.14,5.05,86.85,gangguan
82.29,142.0,5.44,97.45,normal
29.83,69.32,2.08,94.57,normal
17.6,86.07,4.64,99.17,normal
101.47,29.51,4.56,88.84,normal
92.38,8.49,7.01,98.07,normal
88.72,68.42,4.44,90.82,normal
15.92,213.29,7.41,97.82,gangguan
117.84,81.52,3.89,94.27,normal
126.45,103.25,5.18,92.74,normal
48.08,19.73,7.83,95.15,gangguan
109.01,145.52,6.93,92.29,normal
37.14,76.2,4.17,88.25,normal
134.77,216.1,1.55,99.52,normal
113.54,148.44,7.23,95.92,normal
70.94,299.98,5.04,90.09,gangguan
11.53,11.3,0.58,97.65,normal
68.58,224.71,0.09,94.54,normal
41.5,64.72,2.65,97.07,normal
112.14,141.91,1.89,95.08,gangguan
32.1,205.39,5.35,86.78,normal
115.04,275.94,4.77,98.2,normal
14.32,266.67,6.52,95.77,normal
108.24,16.82,1.16,91.63,gangguan
34.04,49.49,6.88,98.07,normal
9.63,138.85,4.44,97.89,gangguan
19.28,131.98,6.53,94.96,normal
17.19,51.11,6.3,86.53,gangguan
116.85,201.49,6.99,94.56,normal
46.97,127.35,7.39,85.3,normal
48.94,40.09,1.44,93.65,normal
78.21,141.48,4.2,94.01,normal
89.7,30.97,5.83,89.88,normal
120.13,160.56,5.98,90.76,normal
84.71,191.84,0.26,87.23,normal
129.74,209.37,6.39,99.94,gangguan
80.61,235.25,5.53,97.46,normal
74.77,49.29,3.99,87.47,normal
43.17,152.38,7.93,96.58,normal
14.82,41.29,4.31,97.03,normal
147.41,255.4,7.69,96.98,normal
32.81,9.39,2.99,90.71,gangguan
135.01,240.38,4.38,85.56,normal
43.63,257.81,4.94,92.96,normal
83.14,240.21,6.37,98.74,normal
79.03,199.66,6.23,89.24,normal
128.88,282.16,0.45,89.73,gangguan
58.15,282.64,5.11,91.0,gangguan
136.08,262.0,1.17,88.48,normal
31.53,204.86,6.39,95.68,gangguan
124.5,23.17,6.44,85.48,normal
86.45,216.06,3.4,87.41,normal
55.8,250.31,3.27,87.07,gangguan
26.43,74.6,3.63,92.72,normal
51.06,8.13,2.67,87.93,normal
45.63,36.8,3.36,96.52,normal
32.18,248.1,2.51,88.73,gangguan
20.43,268.15,6.09,88.17,gangguan
59.08,223.31,0.17,91.97,gangguan
5.3,129.59,0.41,94.7,gangguan
141.98,208.76,3.82,94.4,normal
28.96,72.25,7.36,92.14,gangguan
5.1,135.03,1.69,88.31,normal
134.01,79.51,7.73,85.76,normal
135.57,240.13,0.01,94.93,normal
10.66,53.54,3.1,85.22,normal
90.88,259.56,3.15,86.21,normal
145.68,104.6,2.75,92.21,normal
17.03,152.09,5.74,87.89,normal
127.75,98.08,6.84,86.24,gangguan
119.09,165.61,7.58,89.21,gangguan
87.88,118.68,0.94,91.84,normal
56.74,55.96,4.03,85.28,normal
9.71,97.06,2.49,91.33,gangguan
69.05,30.16,5.32,88.21,normal
114.72,94.1,4.27,98.19,gangguan
85.77,31.16,1.38,94.18,normal
46.52,136.52,0.71,96.36,normal
56.32,27.91,7.84,85.06,gangguan
108.57,192.95,0.75,94.89,normal
18.75,117.62,7.48,99.63,normal
82.83,297.62,3.63,97.03,normal
71.74,187.17,0.94,89.17,normal
18.2,229.35,4.8,95.34,gangguan
102.51,154.72,4.24,87.43,normal
108.44,221.91,0.72,99.98,normal
29.46,25.24,3.7,99.08,normal
138.38,102.15,7.33,92.74,gangguan
135.46,173.57,1.72,85.91,normal
107.17,199.58,4.02,89.48,gangguan
14.04,256.03,7.24,94.51,normal
105.08,223.43,2.56,89.89,gangguan
54.57,110.24,4.77,91.79,normal
15.81,152.33,0.69,95.83,normal
137.3,268.0,1.2,99.0,normal
132.47,62.02,2.9,88.93,normal
55.71,90.4,7.31,91.1,gangguan
6.61,100.06,1.12,85.5,normal
129.6,259.5,5.58,93.23,gangguan
128.91,161.24,5.51,89.2,gangguan
18.72,208.63,7.53,94.63,gangguan
42.07,134.78,6.44,99.25,gangguan
39.14,95.33,4.58,86.44,normal
50.84,91.27,5.9,97.37,normal
17.73,209.35,7.53,85.42,gangguan
94.85,188.53,6.94,85.47,normal
103.04,254.4,6.05,95.9,normal
25.11,173.77,5.38,91.2,normal
93.79,130.62,3.47,92.04,gangguan
26.46,36.19,6.3,97.5,gangguan
42.49,33.84,6.02,85.41,normal
60.94,202.4,5.86,85.07,normal
138.78,22.4,2.64,98.44,normal
78.92,280.74,6.75,93.31,gangguan
141.49,56.13,1.52,96.16,normal
61.71,146.91,7.57,91.46,normal
87.88,88.81,3.49,95.68,gangguan
60.18,109.96,1.47,94.92,normal
117.1,126.17,0.04,85.29,normal
56.52,142.94,0.4,85.1,normal
12.64,160.49,3.77,90.86,normal
87.29,51.07,0.98,97.78,normal
55.98,193.74,3.87,98.45,normal
134.7,202.01,0.37,99.96,normal
5.95,220.63,0.51,92.83,normal
39.15,241.37,5.84,87.18,normal
143.1,242.71,5.16,85.86,gangguan
92.27,266.18,4.92,98.58,gangguan
111.85,135.46,7.54,93.54,normal
123.95,35.27,6.2,93.19,normal
137.79,20.98,7.09,94.46,normal
14.41,57.06,2.99,94.23,normal
100.78,126.57,0.79,86.97,normal
16.06,106.49,5.08,93.91,normal
61.95,224.48,2.43,94.97,normal
86.99,285.54,0.33,99.25,normal
68.35,174.12,1.81,94.85,normal
86.52,46.25,5.34,99.07,normal
105.19,244.03,1.75,91.83,normal
42.55,120.74,6.58,91.54,normal
36.0,85.32,6.81,89.29,normal
147.39,11.73,1.72,94.9,gangguan
99.9,196.21,2.31,93.58,normal
26.7,162.56,3.49,86.59,gangguan
29.88,27.37,7.71,86.73,normal
21.17,176.63,2.66,85.0,normal
112.33,189.83,6.13,97.66,normal
43.83,43.6,2.37,99.3,gangguan
30.44,39.25,5.03,98.01,normal
19.63,245.28,7.45,87.05,gangguan
42.87,169.19,6.81,90.3,gangguan
116.31,266.97,3.12,88.11,normal
44.73,36.28,0.26,86.75,normal
123.2,266.28,6.97,98.17,gangguan
116.67,220.91,2.8,95.87,normal
41.88,204.39,7.49,94.88,gangguan
18.83,93.39,5.69,95.93,normal
30.49,79.79,1.5,90.91,normal
42.34,285.01,6.79,98.81,gangguan
68.16,113.46,1.84,98.01,normal
95.11,6.26,1.82,90.01,normal
6.34,224.63,6.33,90.62,gangguan
29.19,132.41,5.43,98.3,normal
100.05,26.26,0.67,92.7,normal
90.11,22.24,0.72,95.48,normal
45.81,296.94,6.76,85.12,normal
54.73,126.82,1.37,89.65,normal
135.2,32.31,1.34,91.49,normal
15.48,287.11,2.76,99.45,normal
25.99,39.89,2.16,96.55,normal
32.08,167.6,3.26,87.18,gangguan
42.84,8.77,4.41,85.08,normal
142.55,288.35,4.74,89.13,gangguan
67.96,46.61,7.82,89.78,normal
91.91,158.36,7.67,98.41,normal
129.28,258.69,0.68,86.48,gangguan
10.0,283.66,2.43,89.29,gangguan
147.21,208.93,3.09,90.77,normal
65.75,265.03,5.56,90.16,gangguan
123.58,252.63,3.66,88.11,gangguan
28.14,205.16,4.95,91.01,normal
126.19,276.38,6.65,99.8,normal
44.32,194.33,3.66,96.71,normal
135.36,61.16,6.91,86.08,normal
47.37,98.06,1.3,97.09,normal
51.94,78.64,3.76,96.57,gangguan
52.65,146.89,0.55,99.83,normal
23.15,130.49,6.4,98.42,normal
85.82,74.2,4.33,92.73,normal
33.35,156.82,2.38,98.58,normal
134.42,218.44,0.43,89.17,normal
122.19,102.08,5.79,90.83,normal
19.35,14.85,4.66,90.31,normal
123.03,184.24,1.78,86.35,normal
92.37,200.44,5.7,91.88,gangguan
55.51,108.11,3.09,97.67,normal
78.84,265.84,0.49,85.62,normal
149.22,76.92,6.6,99.28,normal
76.0,120.4,6.48,93.74,normal
30.64,54.05,3.94,94.27,gangguan
69.38,119.04,3.74,91.77,normal
54.21,35.74,2.82,99.81,normal
143.22,285.16,5.7,89.38,normal
129.8,20.28,4.7,87.33,gangguan
130.25,94.88,4.56,91.25,gangguan
102.91,220.27,5.89,95.15,normal
106.0,287.9,3.64,90.81,normal
60.62,64.72,3.82,88.37,normal
9.35,73.92,3.37,96.72,gangguan
63.86,184.61,7.58,98.07,gangguan
138.85,122.62,2.27,87.94,normal
62.69,168.4,7.36,98.78,normal
144.15,41.01,3.46,90.14,normal
35.65,72.58,0.56,87.51,gangguan
141.29,209.71,0.63,91.47,normal
144.63,27.07,4.78,87.24,normal
53.17,94.57,4.89,85.93,gangguan
94.86,10.31,5.94,87.78,gangguan
31.43,14.92,7.27,97.74,normal
89.7,204.3,3.15,95.58,gangguan
18.85,97.95,6.38,90.8,gangguan
18.37,275.01,0.3,91.81,gangguan
19.8,203.22,5.03,95.51,normal
147.91,65.47,5.76,98.51,gangguan
29.36,49.6,0.22,86.78,normal
130.3,23.77,1.28,91.44,gangguan
128.81,264.26,5.33,96.67,normal
25.45,200.94,7.85,87.41,gangguan
24.73,172.16,1.32,87.89,gangguan
96.04,150.86,2.31,96.68,normal
30.1,138.25,6.38,97.53,normal
6.13,49.14,5.47,87.93,gangguan
124.35,187.7,2.12,96.65,normal
117.31,121.2,4.62,95.1,normal
10.9,170.09,0.89,96.55,normal
16.26,31.61,6.12,87.91,gangguan
114.71,164.64,2.22,95.87,normal
101.67,221.08,6.62,96.76,normal
83.08,164.03,4.99,85.23,gangguan
140.55,173.24,4.84,98.54,gangguan
41.92,278.47,5.18,92.75,normal
48.81,253.79,1.47,94.54,normal
142.88,36.4,1.63,89.88,normal
17.37,185.13,7.03,88.09,gangguan
127.7,268.13,5.02,87.87,normal
62.75,153.39,5.68,88.24,normal
17.11,158.1,3.68,86.8,normal
15.29,205.54,4.12,89.82,normal
42.16,261.35,1.77,89.59,gangguan
36.69,235.64,6.32,87.26,normal
41.52,91.53,0.96,98.53,normal
25.2,115.29,7.56,85.8,gangguan
137.57,199.44,6.76,95.73,normal
31.73,66.32,7.03,92.86,normal
50.21,134.77,1.61,97.56,normal
140.94,140.45,4.35,89.99,gangguan
59.08,147.29,2.37,92.79,gangguan
148.83,238.32,7.09,88.45,normal
75.97,277.81,7.35,93.79,normal
22.28,271.22,5.86,89.95,gangguan
107.36,226.16,0.5,98.19,normal
28.38,274.15,7.53,90.15,normal
37.26,42.68,0.72,95.66,normal
132.38,141.44,3.36,93.22,normal
27.21,181.84,4.32,89.5,gangguan
32.47,221.62,7.73,97.64,gangguan
78.52,96.39,7.72,88.42,gangguan
53.45,283.14,7.48,93.64,gangguan
10.98,39.56,0.26,88.92,normal
6.55,61.6,0.58,95.63,normal
75.58,137.3,6.4,85.99,normal
141.05,198.71,6.87,90.17,normal
91.8,101.82,3.27,85.61,normal
81.93,288.2,0.75,86.95,normal
79.03,12.6,3.32,86.87,normal
108.35,90.54,0.29,97.28,normal
101.56,194.07,2.35,94.57,normal
134.49,185.93,4.69,87.17,normal
18.54,277.4,2.49,91.15,gangguan
75.72,188.95,3.0,98.8,normal
146.14,216.34,4.25,97.96,gangguan
110.22,261.95,7.99,97.68,normal
25.53,31.04,2.32,85.58,gangguan
49.73,153.09,7.92,85.27,gangguan
39.82,203.95,7.56,97.94,normal
66.37,45.09,1.38,97.15,normal
129.08,298.35,5.15,94.26,gangguan
23.72,223.21,4.31,86.07,normal
53.87,53.92,3.21,93.16,normal
50.58,213.41,1.88,86.97,normal
119.49,198.3,1.48,94.25,normal
13.11,266.61,7.59,98.67,normal
29.92,239.62,1.23,92.89,normal
78.38,228.19,7.24,85.23,normal
110.5,221.33,2.39,95.86,gangguan
36.58,97.9,2.32,96.38,normal
44.75,49.87,1.35,86.79,gangguan
33.76,279.35,5.18,94.77,gangguan
103.27,259.15,7.04,91.41,gangguan
65.94,162.63,2.66,88.92,gangguan
32.11,210.71,6.61,93.81,gangguan
47.29,165.09,4.87,89.39,normal
44.22,47.15,6.42,99.56,gangguan
12.88,268.7,1.13,95.0,normal
87.71,102.76,0.89,98.65,normal
45.4,143.39,6.85,99.74,gangguan
117.11,60.68,6.09,98.65,normal
105.72,106.96,2.8,98.35,normal
57.93,248.59,1.54,92.79,normal
35.8,46.0,5.33,88.14,gangguan
55.51,9.01,2.55,97.84,normal
107.43,60.26,0.5,89.65,normal
58.15,84.4,7.53,98.22,normal
12.92,89.45,7.67,92.49,normal
28.12,126.77,2.74,89.94,normal
102.43,75.17,2.19,98.49,normal
148.46,74.8,4.31,96.22,normal
94.7,169.86,3.62,85.92,gangguan
50.44,163.81,3.59,88.45,normal
108.24,44.4,2.61,95.18,normal
139.33,106.55,0.45,99.24,normal
40.8,264.05,7.16,91.34,gangguan
70.46,205.33,5.47,96.44,normal
116.19,131.29,5.32,87.87,normal
148.13,115.55,1.27,87.58,normal
46.37,10.0,5.03,93.52,normal
64.71,224.37,1.15,88.37,gangguan
73.89,288.35,1.57,85.59,gangguan
95.7,7.35,5.31,99.36,normal
114.41,216.31,2.29,92.96,normal
147.9,200.87,5.63,91.34,normal
7.1,184.94,3.79,89.53,gangguan
102.91,39.82,0.05,87.9,normal
116.96,248.28,1.78,89.16,normal
140.81,259.83,7.56,91.74,normal
121.42,232.12,7.12,96.89,gangguan
92.09,121.84,0.24,97.67,normal
29.76,104.95,7.86,97.71,gangguan
12.77,89.32,7.28,98.57,normal
89.17,124.13,0.01,95.4,normal
102.93,28.94,7.04,93.1,normal
72.2,130.79,2.55,89.37,normal
94.5,82.21,4.45,95.06,normal
13.62,150.67,6.36,85.61,gangguan
78.23,95.76,6.83,96.03,normal
125.54,67.68,7.22,85.28,gangguan
84.06,145.15,5.3,91.59,gangguan
12.23,277.61,2.8,98.89,normal
33.34,170.15,2.48,92.23,gangguan
63.97,68.67,3.31,96.68,normal
103.45,10.62,3.3,85.34,gangguan
38.54,74.8,1.97,93.07,normal
66.11,278.94,4.65,97.06,normal
62.77,233.23,2.92,89.82,normal
103.12,27.74,1.5,88.99,normal
109.98,222.99,4.25,90.77,gangguan
104.06,292.22,3.49,93.53,gangguan
21.7,133.75,3.27,87.56,normal
114.64,184.05,2.0,93.12,gangguan
133.12,65.46,5.85,90.43,normal
34.5,268.54,0.02,95.58,normal
8.26,222.8,5.6,96.34,normal
74.16,99.3,3.54,90.2,normal
142.52,103.86,5.54,95.39,normal
19.12,6.05,0.56,94.84,normal
96.26,271.93,0.37,89.97,normal
18.77,81.02,0.95,95.07,normal
72.77,43.68,5.49,96.27,normal
90.91,177.23,1.55,88.6,normal
35.74,65.15,4.49,97.92,normal
34.04,43.4,2.83,92.93,gangguan
19.93,62.08,0.77,99.3,normal
58.91,106.93,2.0,87.83,gangguan
107.24,247.52,3.67,90.44,normal
137.47,125.12,7.87,94.28,normal
41.32,237.14,1.81,90.03,normal
58.54,137.24,6.46,99.51,normal
73.18,190.19,3.37,87.56,normal
116.89,242.22,6.21,85.97,normal
15.97,236.51,6.38,93.6,normal
136.57,208.93,4.82,95.87,normal
128.34,250.26,4.88,86.8,normal
65.52,54.23,6.17,86.49,normal
48.26,148.38,5.97,88.17,gangguan
6.15,123.24,1.94,94.04,normal
87.01,221.43,5.12,97.36,normal
69.09,222.84,3.77,91.37,normal
62.05,182.72,6.95,95.08,normal
109.36,41.31,1.9,88.2,normal
143.75,289.23,2.95,85.83,normal
117.27,174.42,5.58,93.96,normal
27.35,10.73,0.6,99.87,normal
98.89,128.69,1.74,93.13,normal
146.45,96.69,2.84,93.23,normal
94.12,49.09,0.56,99.99,normal
145.24,287.98,1.21,91.64,normal
35.08,298.29,3.22,92.81,normal
7.03,198.17,6.83,99.35,normal
35.04,274.56,1.32,98.39,gangguan
77.64,221.79,0.93,96.63,gangguan
82.5,109.45,6.21,85.33,normal
144.52,171.48,3.13,94.99,gangguan
101.78,35.44,0.78,97.07,normal
70.08,208.87,7.36,94.72,gangguan
24.62,99.08,1.21,99.31,normal
140.51,118.77,0.65,94.84,normal
100.43,208.15,1.8,95.31,normal
101.19,33.26,1.71,89.65,normal
80.32,34.24,3.0,86.83,normal
50.87,180.52,7.27,85.27,normal
50.13,280.12,3.86,87.8,normal
93.6,281.15,4.73,99.99,normal
110.41,232.87,4.23,86.49,gangguan
143.73,208.52,3.65,86.19,gangguan
56.66,29.95,0.52,85.07,normal
23.13,273.29,3.8,99.73,normal
133.24,134.42,6.99,92.7,normal
51.14,64.66,5.0,85.09,normal
122.73,246.8,1.6,96.43,gangguan
88.14,253.11,7.4,99.33,normal
24.17,91.84,2.24,88.24,gangguan
131.67,204.27,6.66,91.37,gangguan
5.96,64.75,0.7,91.75,gangguan
85.94,147.55,6.79,99.49,normal
67.61,220.83,0.79,87.55,normal
43.58,234.07,4.95,95.0,gangguan
110.7,210.62,1.62,88.55,gangguan
122.86,190.16,2.94,90.67,normal
41.11,156.67,2.98,86.23,normal
63.91,121.84,3.33,86.84,gangguan
135.75,10.51,0.35,87.57,normal
